Machine_ID,Temprature,Run_Time,Downtime_Flag
L48358,297.3,115,0
L48359,297.3,132,0
H30594,297.3,114,0
L48361,297.2,388,0
L48362,297.3,381,0
L48363,297.3,475,0
L48364,297.3,240,0
L48365,297.3,251,0
L48366,297.3,226,0
M16047,297.4,161,0
L48368,297.3,187,0
M16049,297.2,255,0
L48370,297.2,155,0
M16051,297.2,327,0
M16052,297.2,435,0
L48373,297.1,244,0
M16054,297,102,0
M16055,297,184,0
M16056,297,165,0
M16057,296.9,148,0
H30612,296.9,431,0
M16059,296.9,269,0
M16060,296.9,269,0
L48381,296.9,409,0
M16062,297,491,0
H30617,297,377,0
L48384,296.9,454,0
L48385,296.8,476,0
H30620,296.9,292,0
M16067,297,424,0
L48388,297,413,0
H30623,297,381,0
L48390,297,211,0
H30625,296.9,267,0
L48392,296.9,173,0
M16073,296.8,255,0
M16074,296.8,391,0
L48395,296.8,352,0
L48396,296.9,359,0
L48397,297,127,0
M16078,297,182,0
M16079,296.9,349,0
L48400,297,456,0
M16081,297,234,0
L48402,297,314,0
L48403,297,231,0
L48404,297.1,143,0
H30639,297.1,382,0
L48406,297.1,168,0
L48407,297.1,134,0
M16088,297.1,200,0
L48409,297.1,310,0
M16090,297.1,368,0
M16091,297.2,157,0
L48412,297.2,160,0
M16093,297.2,412,0
H30648,297.2,173,0
H30649,297.1,463,0
H30650,297.1,114,0
M16097,297.1,310,0
M16098,297.1,106,0
H30653,297.2,343,0
L48420,297.2,240,0
M16101,297.1,316,0
L48422,297.1,194,0
M16103,297.1,161,0
L48424,297.1,400,0
M16105,297.1,104,0
H30660,297.2,447,0
L48427,297.2,137,0
L48428,297.2,211,0
L48429,297.3,482,0
L48430,297.3,108,0
M16111,297.4,205,0
L48432,297.5,196,0
L48433,297.5,276,0
H30668,297.5,239,0
H30669,297.5,350,0
M16116,297.5,276,0
L48437,297.5,336,0
L48438,297.5,239,0
M16119,297.5,205,0
L48440,297.6,444,0
H30675,297.6,330,0
H30676,297.8,456,0
L48443,297.8,409,0
M16124,297.8,414,0
L48445,297.9,426,0
L48446,298,430,0
M16127,298.1,496,0
L48448,298,347,0
L48449,298.1,395,0
M16130,298,101,0
H30685,298,385,0
H30686,298,385,0
L48453,298.1,294,0
H30688,298.1,427,0
M16135,298.1,278,0
M16136,298.2,315,0
M16137,298.2,470,0
L48458,298.2,142,0
M16139,298.3,425,0
H30694,298.3,446,0
H30695,298.3,319,0
L48462,298.3,116,0
L48463,298.3,222,0
L48464,298.4,210,1
M16145,298.5,177,0
L48466,298.5,360,0
L48467,298.5,454,0
M16148,298.5,194,0
M16149,298.6,379,0
L48470,298.6,229,0
M16151,298.6,495,0
M16152,298.7,218,0
H30707,298.7,248,0
L48474,298.8,108,0
L48475,298.7,213,0
L48476,298.7,288,0
L48477,298.8,167,0
M16158,298.7,244,0
M16159,298.7,373,0
L48480,298.7,130,0
L48481,298.7,496,0
L48482,298.6,268,0
L48483,298.7,346,0
L48484,298.8,341,0
L48485,298.8,126,0
L48486,298.8,319,0
L48487,298.8,112,0
L48488,298.9,152,0
L48489,298.9,270,0
L48490,298.9,166,0
L48491,298.9,372,0
L48492,298.9,439,0
L48493,298.9,478,0
M16174,299,169,0
L48495,299,409,0
L48496,299,398,0
L48497,299,136,0
M16178,299,175,0
L48499,299,220,0
M16180,299,453,0
L48501,298.9,129,0
H30736,298.9,177,0
L48503,298.9,300,0
M16184,298.8,227,1
H30739,298.8,132,0
L48506,298.9,422,0
L48507,298.8,122,0
M16188,298.8,371,0
H30743,298.8,336,0
L48510,298.9,458,0
H30745,298.9,435,0
L48512,299,351,0
M16193,299,409,0
L48514,299,421,1
L48515,299,419,1
L48516,298.9,231,0
H30751,298.7,212,0
L48518,298.6,268,0
M16199,298.6,357,0
L48520,298.6,246,0
M16201,298.6,351,0
M16202,298.6,368,0
L48523,298.5,242,0
L48524,298.5,310,0
L48525,298.5,344,0
L48526,298.6,202,0
L48527,298.7,476,0
L48528,298.7,460,0
L48529,298.7,361,0
L48530,298.7,478,0
L48531,298.7,286,0
M16212,298.7,483,0
M16213,298.6,315,0
L48534,298.6,107,0
M16215,298.6,360,0
L48536,298.6,469,0
L48537,298.6,311,0
M16218,298.7,298,0
L48539,298.7,383,0
H30774,298.8,350,0
M16221,298.6,195,0
L48542,298.6,441,0
L48543,298.7,289,0
L48544,298.7,277,0
L48545,298.7,428,0
M16226,298.7,149,0
M16227,298.8,250,0
H30782,298.8,249,0
M16229,298.7,193,0
L48550,298.7,194,0
M16231,298.7,407,0
M16232,298.8,290,0
M16233,298.8,386,0
L48554,298.8,219,0
M16235,298.8,179,0
M16236,298.8,396,0
L48557,298.8,201,0
H30792,298.8,373,0
L48559,298.7,209,0
L48560,298.7,299,0
M16241,298.8,385,0
L48562,298.8,382,0
M16243,298.9,343,0
L48564,298.9,210,0
M16245,298.9,394,0
L48566,298.9,348,0
L48567,298.9,128,0
H30802,298.9,336,0
L48569,298.9,492,0
L48570,298.9,222,0
L48571,298.9,282,1
M16252,299,419,0
L48573,299.1,406,0
L48574,299.1,132,0
L48575,299.1,440,0
L48576,299,167,0
L48577,299.1,496,0
L48578,299.1,320,0
L48579,299,341,0
H30814,298.9,236,0
H30815,298.9,407,0
M16262,298.9,330,0
L48583,299,225,0
M16264,298.9,453,0
L48585,298.9,228,0
L48586,298.9,426,0
L48587,298.9,108,0
L48588,298.9,361,0
L48589,298.9,139,0
M16270,298.9,131,0
L48591,298.9,183,0
M16272,298.8,323,0
M16273,298.7,384,0
M16274,298.7,491,0
L48595,298.7,238,0
M16276,298.7,161,0
L48597,298.7,201,0
L48598,298.8,224,0
L48599,298.7,434,1
M16280,298.8,136,0
L48601,298.7,415,0
L48602,298.7,146,0
L48603,298.7,367,0
L48604,298.7,352,0
L48605,298.6,209,0
M16286,298.7,289,0
L48607,298.7,312,0
L48608,298.8,493,0
M16289,298.9,152,0
L48610,298.9,469,0
M16291,298.9,419,0
L48612,298.8,464,0
L48613,298.8,318,0
M16294,298.8,276,0
H30849,298.8,187,0
H30850,298.8,494,0
H30851,298.8,121,1
L48618,298.8,394,0
M16299,298.8,230,0
M16300,298.8,476,0
L48621,298.8,319,0
M16302,298.8,338,0
L48623,298.9,239,0
L48624,299,167,0
L48625,299,141,0
M16306,299,293,0
M16307,299,140,0
M16308,299,290,0
H30863,299,119,0
M16310,299,387,0
L48631,298.9,443,0
L48632,299,233,0
L48633,299.1,281,0
L48634,299.1,346,0
L48635,299,352,0
L48636,299,216,0
L48637,299,395,0
L48638,298.9,306,0
L48639,299,176,0
L48640,299,222,0
L48641,298.9,422,0
L48642,298.9,413,0
L48643,298.8,278,0
L48644,298.8,459,0
L48645,298.7,372,0
L48646,298.7,298,0
L48647,298.6,178,0
M16328,298.6,125,0
L48649,298.6,390,0
L48650,298.5,477,0
L48651,298.5,396,0
M16332,298.5,244,0
M16333,298.5,138,0
M16334,298.5,130,0
M16335,298.4,403,0
L48656,298.4,160,0
L48657,298.3,291,0
L48658,298.3,488,0
L48659,298.2,434,0
M16340,298.2,403,0
M16341,298.2,429,0
M16342,298.1,169,0
L48663,298,242,0
M16344,298,168,0
M16345,298.1,374,0
M16346,298.2,482,0
L48667,298.2,435,0
L48668,298.2,452,0
M16349,298.2,335,0
L48670,298.2,354,0
M16351,298.1,149,0
M16352,298,398,1
L48673,298,298,0
M16354,298,333,0
H30909,297.9,479,0
L48676,298,497,1
L48677,298,255,0
L48678,298,497,0
M16359,298.1,269,0
M16360,298,473,0
M16361,298,324,0
L48682,298,106,0
L48683,298,241,0
L48684,298,127,0
L48685,298,498,0
L48686,298,312,0
M16367,298,163,0
M16368,298,302,0
L48689,298,269,1
M16370,298.1,324,0
L48691,298.1,147,0
H30926,298,334,0
L48693,298.1,407,0
M16374,298.1,371,0
M16375,298.2,264,0
L48696,298.2,215,0
M16377,298.2,387,0
H30932,298.2,438,0
M16379,298.2,101,0
L48700,298.3,172,0
M16381,298.2,244,0
H30936,298.2,320,0
L48703,298.3,226,0
L48704,298.2,189,0
L48705,298.2,267,0
L48706,298.1,174,0
H30941,298.1,231,0
L48708,298.1,135,0
L48709,298.1,132,0
L48710,298.1,411,0
H30945,298.1,443,0
M16392,298.1,401,0
M16393,298,243,0
L48714,298,355,0
L48715,298,393,0
M16396,298.2,159,0
M16397,298.4,300,0
L48718,298.4,148,0
M16399,298.5,255,0
M16400,298.4,202,0
L48721,298.4,156,0
L48722,298.3,304,0
L48723,298.4,256,0
L48724,298.4,191,0
M16405,298.4,433,0
L48726,298.4,418,0
L48727,298.3,430,0
M16408,298.3,192,0
L48729,298.4,157,0
L48730,298.4,223,0
L48731,298.4,258,0
L48732,298.5,204,0
L48733,298.5,235,0
M16414,298.4,354,0
L48735,298.4,156,0
H30970,298.4,457,0
L48737,298.3,304,0
M16418,298.2,410,0
L48739,298.2,228,0
M16420,298.2,310,0
L48741,298.2,111,0
L48742,298.2,397,0
L48743,298.2,333,0
M16424,298,237,0
L48745,298,431,0
M16426,298,434,0
L48747,298.1,143,0
L48748,298.2,399,0
M16429,298.1,210,0
L48750,298.2,406,0
L48751,298.3,224,0
L48752,298.2,314,0
L48753,298.2,346,0
L48754,298.2,348,0
L48755,298.2,223,0
L48756,298.3,401,0
L48757,298.3,263,0
L48758,298.3,494,0
L48759,298.3,132,0
M16440,298.3,253,0
M16441,298.2,411,0
H30996,298.1,105,0
L48763,298.2,312,1
M16444,298.2,430,0
L48765,298.2,298,0
M16446,298.3,411,0
M16447,298.2,294,0
L48768,298.2,219,0
M16449,298.1,157,0
L48770,298.2,296,0
L48771,298.2,291,0
L48772,298.1,109,0
L48773,298,403,0
M16454,298,366,0
L48775,298,220,1
L48776,298,303,0
L48777,297.9,433,0
L48778,297.9,172,0
L48779,297.9,392,0
M16460,297.8,222,0
L48781,297.8,432,0
H31016,297.8,312,0
M16463,297.8,381,0
L48784,297.8,395,0
L48785,297.8,156,0
L48786,297.8,339,0
L48787,297.8,284,0
L48788,297.8,202,0
L48789,297.7,403,0
L48790,297.8,470,0
M16471,297.8,250,0
M16472,297.9,123,0
L48793,297.9,230,0
M16474,297.8,364,0
L48795,297.8,344,0
H31030,297.8,126,0
L48797,297.8,457,0
L48798,297.9,306,0
L48799,297.9,117,0
L48800,297.9,383,0
L48801,297.7,400,0
H31036,297.7,190,0
L48803,297.7,144,0
M16484,297.8,285,0
L48805,297.9,481,0
M16486,297.9,110,0
L48807,297.9,390,0
L48808,297.9,147,0
M16489,297.9,231,0
L48810,297.9,350,0
L48811,298,170,0
L48812,297.9,124,0
L48813,297.9,183,0
H31048,297.9,367,0
L48815,297.8,283,0
L48816,297.9,152,0
L48817,297.9,136,0
L48818,297.9,168,0
M16499,297.9,365,0
L48820,298,158,0
M16501,298,360,0
H31056,298,206,0
L48823,298,386,0
L48824,298,250,0
L48825,297.9,113,0
M16506,297.9,152,0
L48827,297.8,277,0
L48828,297.9,370,0
H31063,298,119,0
M16510,298,167,0
L48831,298,384,0
H31066,297.9,427,0
L48833,298,392,0
L48834,298.2,169,0
M16515,298.2,367,0
L48836,298.2,455,0
M16517,298.1,144,0
H31072,298.1,416,0
L48839,298.1,264,0
L48840,298.2,305,0
M16521,298.2,436,0
H31076,298.2,126,0
M16523,298.1,352,0
L48844,298.2,150,0
H31079,298.2,229,0
L48846,298.2,111,0
L48847,298.2,374,0
L48848,298.2,321,0
L48849,298.2,415,0
L48850,298.2,172,0
L48851,298.1,451,0
L48852,298.1,309,0
M16533,298.1,361,0
L48854,298.1,170,0
L48855,298,125,0
H31090,297.9,187,0
M16537,297.9,346,0
L48858,298,396,0
L48859,298,350,0
M16540,297.9,213,0
M16541,297.8,105,0
H31096,297.9,381,1
M16543,297.9,115,0
L48864,297.8,166,0
L48865,297.9,268,0
H31100,297.9,432,0
L48867,297.9,215,0
L48868,297.9,104,0
L48869,297.9,489,0
M16550,297.9,353,0
L48871,297.9,318,0
M16552,298.1,226,0
H31107,298,405,0
L48874,298,364,0
L48875,298,189,0
L48876,297.9,253,0
M16557,297.9,180,0
L48878,297.9,186,0
L48879,298.1,101,0
M16560,298,481,0
L48881,298,169,0
L48882,298,142,0
M16563,298.1,354,0
M16564,298.1,283,0
M16565,298.1,407,0
L48886,298.2,260,0
L48887,298.2,469,0
L48888,298.2,153,0
L48889,298.2,454,0
L48890,298.2,342,0
L48891,298.2,328,0
L48892,298.3,126,0
L48893,298.2,206,0
L48894,298.2,394,0
L48895,298.2,320,0
L48896,298.1,243,0
L48897,298.2,496,0
M16578,298.2,184,0
L48899,298.2,396,0
L48900,298.2,414,0
L48901,298.2,430,0
M16582,298.2,303,0
L48903,298.2,166,0
M16584,298.3,226,0
M16585,298.3,109,0
L48906,298.3,255,0
M16587,298.3,491,0
L48908,298.3,237,0
M16589,298.3,304,0
M16590,298.3,327,0
M16591,298.3,437,0
H31146,298.4,319,0
L48913,298.4,225,0
M16594,298.5,145,0
L48915,298.4,210,0
L48916,298.4,375,0
L48917,298.4,176,0
H31152,298.4,438,0
H31153,298.5,341,0
M16600,298.5,426,0
M16601,298.5,352,0
L48922,298.5,309,0
M16603,298.5,336,0
M16604,298.5,114,0
L48925,298.5,377,0
L48926,298.4,131,0
L48927,298.4,357,0
H31162,298.4,399,0
L48929,298.3,334,0
M16610,298.4,209,0
L48931,298.3,397,0
L48932,298.2,141,0
L48933,298.2,183,0
M16614,298,294,0
L48935,298,146,0
M16616,298.1,410,0
M16617,298.1,231,0
L48938,298.1,302,0
H31173,298,175,0
L48940,298.1,453,0
L48941,298.1,148,0
H31176,298.2,495,0
L48943,298.2,195,1
H31178,298.2,109,0
L48945,298.2,397,0
M16626,298.3,364,0
M16627,298.3,476,0
M16628,298.3,247,0
L48949,298.4,241,0
H31184,298.4,131,0
L48951,298.4,431,0
L48952,298.4,286,0
L48953,298.5,175,0
M16634,298.5,138,0
L48955,298.5,422,0
L48956,298.5,187,0
H31191,298.6,119,0
L48958,298.6,201,0
M16639,298.6,222,0
L48960,298.5,145,0
L48961,298.5,454,0
L48962,298.4,500,0
H31197,298.3,456,0
L48964,298.3,376,1
L48965,298.2,446,0
L48966,298.4,319,0
L48967,298.4,145,0
L48968,298.3,251,0
L48969,298.2,256,1
L48970,298.2,414,0
L48971,298.1,136,0
M16652,298.1,298,0
L48973,298.1,305,0
M16654,298.1,461,0
M16655,298.1,471,0
H31210,298.1,371,0
M16657,298,130,0
M16658,298,319,0
M16659,298,319,0
M16660,298,400,0
M16661,298,336,0
H31216,298.1,314,0
L48983,298.1,472,0
L48984,298.1,140,0
H31219,298.1,168,0
H31220,298,417,0
L48987,298,399,0
L48988,298.1,207,1
L48989,298.1,448,0
L48990,298.1,259,0
M16671,298.1,356,0
L48992,298.2,445,0
L48993,298.1,285,0
L48994,298.1,466,0
M16675,298.1,348,0
L48996,298.1,396,0
L48997,298.1,446,0
M16678,298.1,223,0
M16679,298.1,454,0
L49000,298.1,433,0
L49001,298.1,159,0
L49002,298.1,157,0
L49003,298.1,301,0
L49004,298.1,269,0
M16685,298,437,0
H31240,297.8,110,0
M16687,297.9,153,0
L49008,297.8,163,0
L49009,297.8,202,0
L49010,297.8,478,0
M16691,297.8,372,0
M16692,297.8,368,0
L49013,297.8,122,1
L49014,297.8,285,0
H31249,297.8,471,0
L49016,297.7,177,0
L49017,297.7,218,0
M16698,297.8,303,0
L49019,297.7,404,0
M16700,297.7,226,0
L49021,297.7,245,0
H31256,297.7,195,0
L49023,297.6,376,0
M16704,297.6,410,0
L49025,297.7,500,0
H31260,297.7,163,0
L49027,297.8,431,0
H31262,297.7,192,0
L49029,297.7,327,0
M16710,297.7,134,0
M16711,297.7,141,0
M16712,297.6,447,0
L49033,297.6,228,0
M16714,297.6,196,0
H31269,297.7,356,0
M16716,297.8,125,0
L49037,297.7,457,0
M16718,297.8,331,0
L49039,297.8,345,0
L49040,297.8,133,0
M16721,297.9,252,0
L49042,297.9,213,0
M16723,297.9,427,0
L49044,297.9,176,0
L49045,297.9,408,0
M16726,298.1,107,0
L49047,298.1,357,0
L49048,298.3,332,0
M16729,298.3,236,0
L49050,298.3,491,0
L49051,298.3,495,0
L49052,298.3,370,0
L49053,298.4,190,0
L49054,298.4,448,0
L49055,298.3,434,0
L49056,298.3,384,0
M16737,298.2,293,0
M16738,298.1,385,0
M16739,298.2,274,0
L49060,298.1,104,0
L49061,298,274,0
M16742,298,166,0
M16743,298,217,0
M16744,298,380,0
L49065,298,171,0
L49066,297.9,150,0
M16747,297.9,418,0
M16748,297.8,186,0
H31303,297.7,242,0
L49070,297.8,476,0
L49071,297.7,124,0
M16752,297.8,468,0
L49073,297.8,376,0
H31308,297.9,283,0
L49075,297.9,314,0
L49076,297.9,122,0
L49077,297.8,233,0
L49078,297.8,386,0
L49079,297.8,454,0
H31314,297.9,251,0
M16761,297.9,290,0
L49082,298,100,0
L49083,297.9,376,0
M16764,298,303,0
L49085,297.9,295,0
L49086,297.9,483,0
L49087,297.9,409,0
L49088,297.9,236,0
L49089,298,458,0
H31324,298,200,0
M16771,298.1,286,0
M16772,298,405,0
M16773,298,439,0
L49094,298,171,0
L49095,298,465,0
L49096,298,323,0
M16777,298.1,359,0
M16778,298.1,154,0
L49099,298.2,133,0
L49100,298.1,217,0
L49101,298.1,199,0
L49102,298,119,0
L49103,298,289,0
L49104,297.9,406,0
L49105,297.9,182,0
L49106,298,310,0
H31341,298,375,0
L49108,298,274,0
M16789,298,497,0
M16790,298.1,425,0
M16791,298.2,202,0
M16792,298.1,452,0
L49113,298.1,108,0
L49114,298.1,257,0
M16795,298.1,231,0
M16796,298.1,197,0
L49117,298.2,428,0
L49118,298.1,330,0
M16799,298.1,387,0
L49120,298.1,170,0
L49121,298.1,295,0
L49122,298.1,272,0
L49123,298.1,132,0
L49124,298.1,367,0
L49125,298.1,359,0
L49126,298.2,419,0
L49127,298.2,156,0
L49128,298.1,104,0
M16809,298.1,237,0
M16810,298,388,0
L49131,298,314,0
L49132,298,250,0
L49133,297.9,367,0
L49134,297.9,394,0
L49135,297.9,106,0
M16816,297.9,303,0
H31371,297.9,110,0
H31372,297.9,384,0
M16819,297.8,120,0
L49140,297.8,376,0
L49141,297.8,264,0
L49142,297.8,367,0
L49143,297.7,392,0
M16824,297.8,339,0
L49145,297.8,288,0
L49146,297.9,228,0
L49147,297.9,479,0
L49148,298,270,0
H31383,297.8,333,0
M16830,297.9,362,0
L49151,297.9,371,0
L49152,297.9,196,0
L49153,297.9,247,0
L49154,298,278,0
L49155,298,390,0
M16836,298.1,114,0
M16837,298.1,168,0
L49158,298,203,0
H31393,298,264,0
M16840,298,214,0
L49161,298,435,0
M16842,298,172,0
M16843,298,108,0
M16844,298,347,0
L49165,298.1,164,0
L49166,298.1,444,0
M16847,298.2,211,0
H31402,298.3,174,0
L49169,298.2,463,0
L49170,298.2,196,0
M16851,298.2,468,0
L49172,298.2,100,0
M16853,298.3,377,0
M16854,298.2,156,0
L49175,298.3,193,0
M16856,298.4,210,1
L49177,298.3,163,0
H31412,298.3,411,0
L49179,298.4,375,0
L49180,298.4,207,0
L49181,298.4,163,0
L49182,298.5,146,0
M16863,298.5,429,0
L49184,298.5,169,0
L49185,298.5,434,0
M16866,298.5,436,0
L49187,298.6,141,0
L49188,298.5,387,0
M16869,298.6,274,0
L49190,298.6,291,0
L49191,298.7,500,0
L49192,298.6,411,0
L49193,298.6,316,0
L49194,298.6,272,0
L49195,298.5,370,1
L49196,298.5,451,0
L49197,298.7,119,0
L49198,298.7,319,0
M16879,298.7,209,0
H31434,298.7,136,0
L49201,298.7,324,0
L49202,298.7,155,0
L49203,298.7,482,0
M16884,298.7,152,0
L49205,298.7,100,0
M16886,298.7,362,0
L49207,298.7,467,0
M16888,298.7,141,0
L49209,298.7,120,0
L49210,298.9,480,0
L49211,298.8,323,0
L49212,298.8,198,0
H31447,298.8,441,0
M16894,298.8,334,0
M16895,298.9,267,0
L49216,299,134,0
H31451,299,491,0
L49218,299,185,0
M16899,299,474,0
L49220,299.1,251,0
L49221,299.1,292,0
M16902,299.1,321,0
M16903,299.2,494,0
L49224,299.3,419,0
M16905,299.3,386,0
L49226,299.3,474,0
L49227,299.3,494,0
L49228,299.3,317,0
M16909,299.3,441,0
M16910,299.5,482,0
M16911,299.4,389,0
L49232,299.5,351,0
L49233,299.5,143,0
M16914,299.6,388,0
L49235,299.6,462,0
L49236,299.5,375,0
L49237,299.5,361,0
M16918,299.5,263,0
H31473,299.5,390,0
L49240,299.6,355,0
L49241,299.7,400,0
M16922,299.7,183,0
L49243,299.7,211,0
L49244,299.6,486,0
L49245,299.7,175,0
L49246,299.7,173,0
L49247,299.7,112,0
M16928,299.7,111,0
H31483,299.7,438,0
L49250,299.7,180,0
M16931,299.7,164,0
L49252,299.6,196,0
L49253,299.6,131,0
L49254,299.5,125,0
L49255,299.5,237,1
L49256,299.4,408,0
L49257,299.4,246,0
M16938,299.4,364,0
M16939,299.3,131,0
L49260,299.3,448,0
M16941,299.4,365,0
H31496,299.4,420,0
H31497,299.4,370,0
L49264,299.5,339,0
L49265,299.5,382,0
H31500,299.4,375,0
L49267,299.5,431,0
L49268,299.6,367,0
L49269,299.5,132,0
L49270,299.5,210,0
L49271,299.4,302,0
L49272,299.4,399,0
L49273,299.4,295,0
L49274,299.4,421,0
L49275,299.4,481,0
M16956,299.5,244,0
M16957,299.4,436,0
L49278,299.4,403,0
L49279,299.4,475,0
M16960,299.3,373,0
L49281,299.3,268,0
L49282,299.3,359,0
M16963,299.3,476,0
M16964,299.3,258,0
L49285,299.3,313,0
L49286,299.4,491,0
M16967,299.4,318,0
H31522,299.4,178,0
M16969,299.3,284,0
H31524,299.3,493,0
L49291,299.4,399,0
L49292,299.5,359,0
L49293,299.5,486,0
H31528,299.4,190,0
L49295,299.4,400,0
M16976,299.4,334,0
H31531,299.4,315,0
H31532,299.3,356,0
M16979,299.3,162,0
H31534,299.2,221,0
M16981,299.2,387,0
M16982,299.2,476,0
L49303,299.3,232,0
L49304,299.2,230,0
L49305,299.3,300,1
L49306,299.3,303,0
H31541,299.3,369,0
L49308,299.4,110,0
H31543,299.4,419,0
L49310,299.4,289,0
L49311,299.4,120,0
L49312,299.4,322,0
H31547,299.3,309,0
L49314,299.3,436,0
L49315,299.3,346,0
L49316,299.2,208,0
L49317,299.3,144,0
L49318,299.3,361,0
L49319,299.3,262,0
L49320,299.3,101,0
M17001,299.3,170,0
L49322,299.3,488,0
M17003,299.3,400,0
L49324,299.4,150,0
L49325,299.3,428,0
L49326,299.3,160,0
L49327,299.4,122,0
L49328,299.4,261,0
L49329,299.4,409,0
H31564,299.3,300,0
M17011,299.3,385,0
M17012,299.3,238,0
H31567,299.3,206,0
M17014,299.3,183,0
L49335,299.3,124,0
M17016,299.4,430,0
M17017,299.4,115,0
M17018,299.5,111,0
M17019,299.5,472,0
L49340,299.4,214,0
L49341,299.4,343,0
L49342,299.5,414,0
L49343,299.6,402,0
L49344,299.6,207,0
L49345,299.5,302,0
M17026,299.6,188,1
H31581,299.6,226,0
M17028,299.5,453,0
L49349,299.5,305,0
M17030,299.4,338,0
L49351,299.5,146,0
L49352,299.5,497,0
M17033,299.5,289,0
L49354,299.6,315,0
M17035,299.5,400,0
M17036,299.6,484,0
M17037,299.6,223,0
L49358,299.6,107,0
L49359,299.6,459,0
H31594,299.6,281,0
H31595,299.5,346,0
M17042,299.5,384,0
M17043,299.6,132,0
L49364,299.8,224,0
L49365,299.8,447,0
L49366,299.7,235,0
M17047,299.8,386,0
L49368,299.7,314,0
H31603,299.7,117,0
M17050,299.6,210,0
L49371,299.6,185,0
L49372,299.6,324,0
M17053,299.5,289,0
M17054,299.6,208,0
L49375,299.6,233,0
M17056,299.7,487,0
L49377,299.7,340,0
M17058,299.7,449,0
M17059,299.8,113,0
L49380,299.8,337,0
L49381,299.8,131,0
M17062,299.9,424,0
L49383,299.8,156,0
M17064,299.7,248,0
L49385,299.9,461,0
L49386,299.9,280,0
L49387,299.8,347,0
H31622,299.8,480,0
L49389,299.8,119,0
L49390,299.7,429,0
M17071,299.6,378,0
L49392,299.7,216,0
L49393,299.7,285,0
H31628,299.7,198,0
H31629,299.7,345,0
L49396,299.7,289,0
L49397,299.7,454,0
L49398,299.7,122,0
M17079,299.6,483,0
M17080,299.6,318,0
L49401,299.6,362,0
L49402,299.7,233,0
L49403,299.6,463,0
M17084,299.7,302,0
M17085,299.7,500,0
M17086,299.6,467,0
L49407,299.5,351,0
H31642,299.4,381,0
L49409,299.4,147,0
L49410,299.5,462,0
L49411,299.4,397,0
L49412,299.5,452,0
L49413,299.5,198,1
L49414,299.4,292,0
M17095,299.4,267,0
M17096,299.3,318,0
L49417,299.3,295,0
L49418,299.3,340,0
L49419,299.2,361,0
L49420,299.2,169,0
L49421,299.2,471,0
L49422,299.2,345,0
L49423,299.2,255,0
M17104,299.3,258,1
M17105,299.3,353,0
L49426,299.3,302,0
M17107,299.2,420,0
M17108,299.3,113,0
L49429,299.2,233,0
M17110,299.2,195,0
H31665,299.1,183,0
H31666,299.1,219,0
L49433,299.2,225,0
L49434,299.1,489,0
L49435,299.1,416,0
L49436,299.1,414,0
L49437,299.1,438,0
L49438,299.1,250,0
L49439,299.1,266,0
H31674,299.1,318,0
M17121,299.1,191,0
L49442,299.1,500,0
M17123,299.2,418,0
M17124,299.2,211,0
M17125,299.2,442,0
L49446,299.2,376,0
L49447,299.2,246,0
L49448,299.2,484,0
L49449,299.3,496,0
L49450,299.3,243,0
L49451,299.2,484,0
M17132,299.3,480,0
